id,title,type,difficulty,company,submits,solved,tags,time_step
391F1,Stock Trading,PROGRAMMING,11,codeforces,124,7.0,['dp'],=1656916706220
391E2,Three Trees,PROGRAMMING,10,codeforces,108,17.0,[],=1656916706220
391E1,Three Trees,PROGRAMMING,9,codeforces,151,67.0,[],=1656916706220
391D2,Supercollider,PROGRAMMING,8,codeforces,148,63.0,['data structures'],=1656916706220
391D1,Supercollider,PROGRAMMING,7,codeforces,187,82.0,['brute force'],=1656916706220
391C3,The Tournament,PROGRAMMING,7,codeforces,188,58.0,[],=1656916706220
391C2,The Tournament,PROGRAMMING,6,codeforces,123,54.0,['greedy'],=1656916706220
391C1,The Tournament,PROGRAMMING,5,codeforces,100,52.0,['brute force'],=1656916706220
391B,Word Folding,PROGRAMMING,3,codeforces,191,24.0,['brute force'],=1656916706220
391A,Genetic Engineering,PROGRAMMING,1,codeforces,162,62.0,"['implementation', 'two pointers']",=1656916706220
390E,Inna and Large Sweet Matrix,PROGRAMMING,9,codeforces,198,60.0,[],=1656916706220
390D,Inna and Sweet Matrix,PROGRAMMING,7,codeforces,140,36.0,['constructive algorithms'],=1656916706220
390C,Inna and Candy Boxes,PROGRAMMING,5,codeforces,130,11.0,['data structures'],=1656916706220
390B,"Inna, Dima and Song",PROGRAMMING,3,codeforces,186,55.0,['implementation'],=1656916706220
390A,Inna and Alarm Clock,PROGRAMMING,1,codeforces,122,92.0,['implementation'],=1656916706220
389B,Fox and Cross,PROGRAMMING,3,codeforces,116,74.0,"['greedy', 'implementation']",=1656916706220
389A,Fox and Number Game,PROGRAMMING,1,codeforces,169,45.0,"['greedy', 'math']",=1656916706220
388E,Fox and Meteor Shower,PROGRAMMING,9,codeforces,200,24.0,['geometry'],=1656916706220
388D,Fox and Perfect Sets,PROGRAMMING,7,codeforces,199,90.0,['math'],=1656916706220
388C,Fox and Card Game,PROGRAMMING,5,codeforces,109,55.0,"['games', 'greedy', 'sortings']",=1656916706220
388B,Fox and Minimal path,PROGRAMMING,3,codeforces,118,51.0,"['bitmasks', 'constructive algorithms', 'graphs', 'implementation', 'math']",=1656916706220
388A,Fox and Box Accumulation,PROGRAMMING,1,codeforces,100,24.0,"['greedy', 'sortings']",=1656916706220
387E,George and Cards,PROGRAMMING,9,codeforces,172,0.0,"['binary search', 'data structures']",=1656916706220
387D,George and Interesting Graph,PROGRAMMING,7,codeforces,100,20.0,['graph matchings'],=1656916706220
387C,George and Number,PROGRAMMING,5,codeforces,159,25.0,"['greedy', 'implementation']",=1656916706220
387B,George and Round,PROGRAMMING,3,codeforces,168,5.0,"['brute force', 'greedy', 'two pointers']",=1656916706220
387A,George and Sleep,PROGRAMMING,1,codeforces,122,1.0,['implementation'],=1656916706220
386D,Game with Points,PROGRAMMING,7,codeforces,197,78.0,"['dp', 'graphs', 'implementation', 'shortest paths']",=1656916706220
386C,Diverse Substrings,PROGRAMMING,5,codeforces,142,6.0,"['dp', 'strings', 'two pointers']",=1656916706220
386B,"Fly, freebies, fly!",PROGRAMMING,3,codeforces,117,4.0,"['binary search', 'brute force', 'implementation']",=1656916706220
386A,Second-Price Auction,PROGRAMMING,1,codeforces,140,76.0,['implementation'],=1656916706220
385E,Bear in the Field,PROGRAMMING,9,codeforces,197,62.0,"['math', 'matrices']",=1656916706220
385D,Bear and Floodlight,PROGRAMMING,7,codeforces,199,18.0,"['bitmasks', 'dp', 'geometry']",=1656916706220
385C,Bear and Prime Numbers,PROGRAMMING,5,codeforces,169,65.0,"['binary search', 'brute force', 'data structures', 'dp', 'implementation', 'math', 'number theory']",=1656916706220
385B,Bear and Strings,PROGRAMMING,3,codeforces,129,54.0,"['brute force', 'greedy', 'implementation', 'math', 'strings']",=1656916706220
385A,Bear and Raspberry,PROGRAMMING,1,codeforces,191,5.0,"['brute force', 'greedy', 'implementation']",=1656916706220
384B,Multitasking,PROGRAMMING,3,codeforces,113,91.0,"['greedy', 'implementation', 'sortings', 'two pointers']",=1656916706220
384A,Coder,PROGRAMMING,1,codeforces,144,25.0,['implementation'],=1656916706220
383E,Vowels,PROGRAMMING,9,codeforces,117,89.0,"['combinatorics', 'divide and conquer', 'dp']",=1656916706220
383D,Antimatter,PROGRAMMING,7,codeforces,135,26.0,['dp'],=1656916706220
383C,Propagating tree,PROGRAMMING,5,codeforces,104,62.0,"['data structures', 'dfs and similar', 'trees']",=1656916706220
383B,Volcanoes,PROGRAMMING,3,codeforces,132,66.0,"['binary search', 'implementation', 'sortings', 'two pointers']",=1656916706220
383A,Milking cows,PROGRAMMING,1,codeforces,157,99.0,"['data structures', 'greedy']",=1656916706220
382E,Ksenia and Combinatorics,PROGRAMMING,9,codeforces,117,4.0,"['combinatorics', 'dp']",=1656916706220
382D,Ksenia and Pawns,PROGRAMMING,7,codeforces,155,64.0,"['dfs and similar', 'graphs', 'implementation', 'trees']",=1656916706220
382C,Arithmetic Progression,PROGRAMMING,5,codeforces,117,84.0,"['implementation', 'sortings']",=1656916706220
382B,Number Busters,PROGRAMMING,3,codeforces,119,24.0,"['binary search', 'math']",=1656916706220
382A,Ksenia and Pan Scales,PROGRAMMING,1,codeforces,161,30.0,"['greedy', 'implementation']",=1656916706220
381B,Sereja and Stairs,PROGRAMMING,3,codeforces,197,47.0,"['greedy', 'implementation', 'sortings']",=1656916706220
381A,Sereja and Dima,PROGRAMMING,1,codeforces,103,27.0,"['greedy', 'implementation', 'two pointers']",=1656916706220
380E,Sereja and Dividing,PROGRAMMING,9,codeforces,167,69.0,['data structures'],=1656916706220
380D,Sereja and Cinema,PROGRAMMING,7,codeforces,169,79.0,"['combinatorics', 'math']",=1656916706220
380C,Sereja and Brackets,PROGRAMMING,5,codeforces,189,95.0,"['data structures', 'schedules']",=1656916706220
380B,Sereja and Tree,PROGRAMMING,3,codeforces,152,94.0,"['graphs', 'implementation']",=1656916706220
380A,Sereja and Prefixes,PROGRAMMING,1,codeforces,178,56.0,"['binary search', 'brute force']",=1656916706220
379G,New Year Cactus,PROGRAMMING,13,codeforces,198,16.0,['dp'],=1656916706220
379F,New Year Tree,PROGRAMMING,11,codeforces,109,55.0,"['data structures', 'divide and conquer', 'trees']",=1656916706220
379E,New Year Tree Decorations,PROGRAMMING,9,codeforces,170,64.0,"['geometry', 'schedules', 'sortings']",=1656916706220
379D,New Year Letter,PROGRAMMING,7,codeforces,153,37.0,"['bitmasks', 'brute force', 'dp']",=1656916706220
379C,New Year Ratings Change,PROGRAMMING,5,codeforces,139,74.0,"['greedy', 'sortings']",=1656916706220
379B,New Year Present,PROGRAMMING,3,codeforces,123,52.0,"['constructive algorithms', 'implementation']",=1656916706220
379A,New Year Candles,PROGRAMMING,1,codeforces,100,96.0,['implementation'],=1656916706220
378B,Semifinals,PROGRAMMING,3,codeforces,149,45.0,"['implementation', 'sortings']",=1656916706220
378A,Playing with Dice,PROGRAMMING,1,codeforces,178,67.0,['brute force'],=1656916706220
377E,Cookie Clicker,PROGRAMMING,9,codeforces,198,7.0,"['dp', 'geometry']",=1656916706220
377D,Developing Game,PROGRAMMING,7,codeforces,111,61.0,['data structures'],=1656916706220
377C,Captains Mode,PROGRAMMING,5,codeforces,122,55.0,"['bitmasks', 'dp', 'games']",=1656916706220
377B,Preparing for the Contest,PROGRAMMING,3,codeforces,189,18.0,"['binary search', 'data structures', 'greedy', 'sortings']",=1656916706220
377A,Maze,PROGRAMMING,1,codeforces,166,11.0,['dfs and similar'],=1656916706220
376B,I.O.U.,PROGRAMMING,3,codeforces,103,95.0,['implementation'],=1656916706220
376A,Lever,PROGRAMMING,1,codeforces,102,4.0,"['implementation', 'math']",=1656916706220
375E,Red and Black Tree,PROGRAMMING,9,codeforces,200,68.0,"['dp', 'implementation', 'math']",=1656916706220
375D,Tree and Queries,PROGRAMMING,7,codeforces,102,50.0,"['data structures', 'dfs and similar', 'trees']",=1656916706220
375C,Circling Round Treasures,PROGRAMMING,5,codeforces,175,39.0,"['bitmasks', 'shortest paths']",=1656916706220
375B,Maximum Submatrix 2,PROGRAMMING,3,codeforces,195,89.0,"['data structures', 'dp', 'implementation', 'sortings']",=1656916706220
375A,Divisible by Seven,PROGRAMMING,1,codeforces,188,7.0,"['math', 'number theory']",=1656916706220
374E,Inna and Babies,PROGRAMMING,9,codeforces,173,34.0,"['binary search', 'data structures', 'dsu', 'geometry', 'implementation']",=1656916706220
374D,Inna and Sequence ,PROGRAMMING,7,codeforces,105,97.0,"['binary search', 'data structures', 'dp', 'trees']",=1656916706220
374C,Inna and Dima,PROGRAMMING,5,codeforces,106,92.0,"['dfs and similar', 'dp', 'graphs', 'implementation']",=1656916706220
374B,Inna and Nine,PROGRAMMING,3,codeforces,135,54.0,"['combinatorics', 'greedy']",=1656916706220
374A,Inna and Pink Pony,PROGRAMMING,1,codeforces,134,4.0,"['greedy', 'implementation']",=1656916706220
373B,Making Sequences is Fun,PROGRAMMING,3,codeforces,153,64.0,"['binary search', 'implementation', 'math']",=1656916706220
373A,Collecting Beats is Fun,PROGRAMMING,1,codeforces,195,69.0,['implementation'],=1656916706220
372E,Drawing Circles is Fun,PROGRAMMING,9,codeforces,151,81.0,"['combinatorics', 'geometry']",=1656916706220
372D,Choosing Subtree is Fun,PROGRAMMING,7,codeforces,179,33.0,"['binary search', 'data structures', 'dfs and similar', 'trees', 'two pointers']",=1656916706220
372C,Watching Fireworks is Fun,PROGRAMMING,5,codeforces,112,18.0,"['data structures', 'dp', 'math']",=1656916706220
372B,Counting Rectangles is Fun,PROGRAMMING,3,codeforces,138,86.0,"['brute force', 'divide and conquer', 'dp']",=1656916706220
372A,Counting Kangaroos is Fun,PROGRAMMING,1,codeforces,188,25.0,"['binary search', 'greedy', 'sortings', 'two pointers']",=1656916706220
371E,Subway Innovation,PROGRAMMING,9,codeforces,199,76.0,"['greedy', 'math', 'two pointers']",=1656916706220
371D,Vessels,PROGRAMMING,7,codeforces,130,51.0,"['data structures', 'dsu', 'implementation', 'trees']",=1656916706220
371C,Hamburgers,PROGRAMMING,5,codeforces,135,98.0,"['binary search', 'brute force']",=1656916706220
371B,Fox Dividing Cheese,PROGRAMMING,3,codeforces,153,65.0,"['math', 'number theory']",=1656916706220
371A,K-Periodic Array,PROGRAMMING,1,codeforces,137,76.0,"['greedy', 'implementation', 'math']",=1656916706220
370E,Summer Reading,PROGRAMMING,9,codeforces,171,96.0,"['dp', 'greedy']",=1656916706220
370D,Broken Monitor,PROGRAMMING,7,codeforces,191,62.0,"['brute force', 'constructive algorithms', 'greedy', 'implementation']",=1656916706220
370C,Mittens,PROGRAMMING,5,codeforces,140,44.0,"['constructive algorithms', 'greedy', 'sortings']",=1656916706220
370B,Berland Bingo,PROGRAMMING,3,codeforces,111,74.0,['implementation'],=1656916706220
370A,"Rook, Bishop and King",PROGRAMMING,1,codeforces,122,50.0,"['graphs', 'math', 'shortest paths']",=1656916706220
369E,Valera and Queries,PROGRAMMING,9,codeforces,147,45.0,"['binary search', 'data structures']",=1656916706220
369D,Valera and Fools,PROGRAMMING,7,codeforces,158,2.0,"['dfs and similar', 'dp', 'graphs', 'shortest paths']",=1656916706221
369C,Valera and Elections,PROGRAMMING,5,codeforces,151,2.0,"['dfs and similar', 'graphs', 'trees']",=1656916706221
369B,Valera and Contest,PROGRAMMING,3,codeforces,187,99.0,"['constructive algorithms', 'implementation', 'math']",=1656916706221
369A,Valera and Plates,PROGRAMMING,1,codeforces,137,60.0,"['greedy', 'implementation']",=1656916706221
368B,Sereja and Suffixes,PROGRAMMING,3,codeforces,151,24.0,"['data structures', 'dp']",=1656916706221
368A,Sereja and Coat Rack,PROGRAMMING,1,codeforces,185,73.0,['implementation'],=1656916706221
367E,Sereja and Intervals,PROGRAMMING,9,codeforces,156,98.0,"['combinatorics', 'dp']",=1656916706221
367D,Sereja and Sets,PROGRAMMING,7,codeforces,184,41.0,"['bitmasks', 'dfs and similar']",=1656916706221
367C,Sereja and the Arrangement of Numbers,PROGRAMMING,5,codeforces,195,10.0,"['graphs', 'greedy', 'sortings']",=1656916706221
367B,Sereja ans Anagrams,PROGRAMMING,3,codeforces,143,5.0,"['binary search', 'data structures']",=1656916706221
367A,Sereja and Algorithm ,PROGRAMMING,1,codeforces,120,29.0,"['data structures', 'implementation']",=1656916706221
366E,Dima and Magic Guitar,PROGRAMMING,9,codeforces,173,29.0,"['brute force', 'implementation', 'math']",=1656916706221
366D,Dima and Trap Graph,PROGRAMMING,7,codeforces,195,95.0,"['binary search', 'data structures', 'dfs and similar', 'dsu', 'shortest paths', 'two pointers']",=1656916706221
366C,Dima and Salad,PROGRAMMING,5,codeforces,183,40.0,['dp'],=1656916706221
366B,Dima and To-do List,PROGRAMMING,3,codeforces,133,16.0,"['brute force', 'implementation']",=1656916706221
366A,Dima and Guards,PROGRAMMING,1,codeforces,136,60.0,['implementation'],=1656916706221
365B,The Fibonacci Segment,PROGRAMMING,3,codeforces,103,97.0,['implementation'],=1656916706221
365A,Good Number,PROGRAMMING,1,codeforces,101,94.0,['implementation'],=1656916706221
364E,Empty Rectangles,PROGRAMMING,9,codeforces,174,35.0,"['divide and conquer', 'two pointers']",=1656916706221
364D,Ghd,PROGRAMMING,7,codeforces,159,47.0,"['brute force', 'math', 'probabilities']",=1656916706221
364C,Beautiful Set,PROGRAMMING,5,codeforces,116,33.0,"['brute force', 'number theory']",=1656916706221
364B,Free Market,PROGRAMMING,3,codeforces,188,1.0,"['dp', 'greedy']",=1656916706221
364A,Matrix,PROGRAMMING,1,codeforces,171,85.0,"['combinatorics', 'data structures', 'implementation']",=1656916706221
363E,Two Circles,PROGRAMMING,9,codeforces,154,27.0,"['brute force', 'data structures', 'implementation']",=1656916706221
363D,Renting Bikes,PROGRAMMING,7,codeforces,132,4.0,"['binary search', 'greedy']",=1656916706221
363C,Fixing Typos,PROGRAMMING,5,codeforces,104,56.0,"['greedy', 'implementation']",=1656916706221
363B,Fence,PROGRAMMING,3,codeforces,185,73.0,"['brute force', 'dp']",=1656916706221
363A,Soroban,PROGRAMMING,1,codeforces,175,7.0,['implementation'],=1656916706221
362E,Petya and Pipes,PROGRAMMING,9,codeforces,175,22.0,"['flows', 'graphs', 'shortest paths']",=1656916706221
362D,Fools and Foolproof Roads,PROGRAMMING,7,codeforces,144,7.0,"['data structures', 'dfs and similar', 'dsu', 'graphs', 'greedy']",=1656916706221
362C,Insertion Sort,PROGRAMMING,5,codeforces,117,69.0,"['data structures', 'dp', 'implementation', 'math']",=1656916706221
362B,Petya and Staircases,PROGRAMMING,3,codeforces,131,91.0,"['implementation', 'sortings']",=1656916706221
362A,Two Semiknights Meet,PROGRAMMING,1,codeforces,118,84.0,"['greedy', 'math']",=1656916706221
361B,Levko and Permutation,PROGRAMMING,3,codeforces,182,55.0,"['constructive algorithms', 'math', 'number theory']",=1656916706221
361A,Levko and Table,PROGRAMMING,1,codeforces,189,67.0,"['constructive algorithms', 'implementation']",=1656916706221
360E,Levko and Game,PROGRAMMING,9,codeforces,149,54.0,"['graphs', 'greedy', 'shortest paths']",=1656916706221
360D,Levko and Sets,PROGRAMMING,7,codeforces,136,70.0,['number theory'],=1656916706221
360C,Levko and Strings,PROGRAMMING,5,codeforces,117,57.0,"['combinatorics', 'dp']",=1656916706221
360B,Levko and Array,PROGRAMMING,3,codeforces,117,29.0,"['binary search', 'dp']",=1656916706221
360A,Levko and Array Recovery,PROGRAMMING,1,codeforces,116,11.0,"['greedy', 'implementation']",=1656916706221
359E,Neatness,PROGRAMMING,9,codeforces,141,4.0,"['constructive algorithms', 'dfs and similar']",=1656916706221
359D,Pair of Numbers,PROGRAMMING,7,codeforces,162,65.0,"['binary search', 'brute force', 'data structures', 'math', 'two pointers']",=1656916706221
359C,Prime Number,PROGRAMMING,5,codeforces,145,11.0,"['math', 'number theory']",=1656916706221
359B,Permutation,PROGRAMMING,3,codeforces,152,57.0,"['constructive algorithms', 'dp', 'math']",=1656916706221
359A,Table,PROGRAMMING,1,codeforces,149,6.0,"['constructive algorithms', 'greedy', 'implementation']",=1656916706221
358E,Dima and Kicks,PROGRAMMING,9,codeforces,189,31.0,"['brute force', 'dsu', 'graphs', 'implementation']",=1656916706221
358D,Dima and Hares,PROGRAMMING,7,codeforces,155,89.0,"['dp', 'greedy']",=1656916706221
358C,Dima and Containers,PROGRAMMING,5,codeforces,170,69.0,"['constructive algorithms', 'greedy', 'implementation']",=1656916706221
358B,Dima and Text Messages,PROGRAMMING,3,codeforces,174,89.0,"['brute force', 'strings']",=1656916706221
358A,Dima and Continuous Line,PROGRAMMING,1,codeforces,139,13.0,"['brute force', 'implementation']",=1656916706221
357B,Flag Day,PROGRAMMING,3,codeforces,166,40.0,"['constructive algorithms', 'implementation']",=1656916706221
357A,Group of Students,PROGRAMMING,1,codeforces,193,28.0,"['brute force', 'greedy', 'implementation']",=1656916706221
356E,Xenia and String Problem,PROGRAMMING,9,codeforces,154,83.0,"['dp', 'hashing', 'implementation', 'string suffix structures', 'strings']",=1656916706221
356D,Bags and Coins,PROGRAMMING,7,codeforces,166,66.0,"['bitmasks', 'constructive algorithms', 'dp', 'greedy']",=1656916706221
356C,Compartments,PROGRAMMING,5,codeforces,170,90.0,"['combinatorics', 'constructive algorithms', 'greedy', 'implementation']",=1656916706221
356B,Xenia and Hamming,PROGRAMMING,3,codeforces,104,94.0,"['implementation', 'math']",=1656916706221
356A,Knight Tournament,PROGRAMMING,1,codeforces,165,67.0,"['data structures', 'dsu']",=1656916706221
355B,Vasya and Public Transport,PROGRAMMING,3,codeforces,115,86.0,"['greedy', 'implementation']",=1656916706221
355A,Vasya and Digital Root,PROGRAMMING,1,codeforces,184,28.0,"['constructive algorithms', 'implementation']",=1656916706221
354E,Lucky Number Representation,PROGRAMMING,9,codeforces,195,88.0,"['constructive algorithms', 'dfs and similar', 'dp']",=1656916706221
354D,Transferring Pyramid,PROGRAMMING,7,codeforces,198,46.0,['dp'],=1656916706221
354C,Vasya and Beautiful Arrays,PROGRAMMING,5,codeforces,134,28.0,"['brute force', 'dp', 'number theory']",=1656916706221
354B,Game with Strings,PROGRAMMING,3,codeforces,146,78.0,"['bitmasks', 'dp', 'games']",=1656916706221
354A,Vasya and Robot,PROGRAMMING,1,codeforces,181,92.0,"['brute force', 'greedy', 'math']",=1656916706221
353E,Antichain,PROGRAMMING,9,codeforces,200,19.0,"['dp', 'graph matchings', 'greedy']",=1656916706221
353D,Queue,PROGRAMMING,7,codeforces,171,19.0,"['constructive algorithms', 'dp']",=1656916706221
353C,Find Maximum,PROGRAMMING,5,codeforces,126,3.0,"['implementation', 'math', 'number theory']",=1656916706221
353B,Two Heaps,PROGRAMMING,3,codeforces,189,48.0,"['combinatorics', 'constructive algorithms', 'greedy', 'implementation', 'math', 'sortings']",=1656916706221
353A,Domino,PROGRAMMING,1,codeforces,176,21.0,"['implementation', 'math']",=1656916706221
352B,Jeff and Periods,PROGRAMMING,3,codeforces,157,19.0,"['implementation', 'sortings']",=1656916706221
352A,Jeff and Digits,PROGRAMMING,1,codeforces,127,43.0,"['brute force', 'implementation', 'math']",=1656916706221
